speaker,index,word,time_point,f1,f2,f3,f0,duration,vowel,voicing,place
it01,it01-001,pugu,1,307.981463958275,796.7977893547101,2280.351430181948,137.3872519606836,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,2,315.0813727446863,778.8248186225574,2124.1631436216485,133.872930778516,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,3,316.4210236973771,786.1355142053225,2314.3637679669755,133.79293549303037,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,4,313.80856328393776,789.3158244099734,2373.979018001232,135.2643859573061,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,5,312.8625613205751,737.0157944571795,2306.769983360407,137.17306325650975,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,6,305.48264684907605,717.3878036510848,2315.340538512547,138.38684051994525,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,7,290.7670635481322,712.6107888932621,2317.545604880684,138.22573425460408,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,8,280.0708564103525,733.2694490436943,2308.333077456925,136.89408500015185,95.23720162874638,u,voiced,velar
it01,it01-001,pugu,9,286.55556072196947,783.6862638576314,2329.0035906726107,135.65103751885337,95.23720162874638,u,voiced,velar
it01,it01-002,pada,1,651.1349393707468,1118.5149112349131,2154.8210464940703,120.33681353958065,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,2,731.0185597940101,1214.5689018225528,2190.756604022397,118.74283688548054,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,3,772.0609570985796,1216.8590503003659,2181.102580238066,116.84299718450276,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,4,775.7535552655202,1224.617233089563,2156.7264694614214,117.19477650090697,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,5,780.6591699293373,1231.4508606338895,2144.3473372041603,118.84660495144948,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,6,766.4984165576528,1239.5864342548582,2125.5939914051837,120.37076400218747,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,7,716.0838745922599,1274.327669145576,2111.216765834103,123.09963962198462,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,8,662.8287449255602,1290.5436623643898,2126.6394925987756,124.55586354653535,138.96844304339862,a,voiced,coronal
it01,it01-002,pada,9,585.686478409092,1275.6643235151664,2132.4578137683993,124.8535627323851,138.96844304339862,a,voiced,coronal
it01,it01-003,poco,1,487.26352562220734,875.4906836651437,2331.399056085631,122.0900846295317,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,2,524.8943520967425,912.1756799354023,2342.699128164744,118.15542250073162,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,3,553.754647649157,913.7913946266317,2337.600451303622,118.26731988531965,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,4,566.0870360536428,912.3705882092462,2291.8139628541644,117.95916263692767,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,5,563.4662171801391,899.0400358422813,2210.607230889165,117.69253181616442,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,6,565.0405020681536,898.4631596624113,2095.835969724162,118.68730210977684,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,7,550.9625880481352,925.2440108852953,1983.141579829316,120.51714109619377,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,8,496.31245025045166,918.7936517328419,1836.3816411216906,120.26320321165265,126.93225540365293,o,voiceless,velar
it01,it01-003,poco,9,344.7277311827091,906.4786145581611,1862.384428091252,116.45823647331885,126.93225540365293,o,voiceless,velar
it01,it01-004,pata,1,642.8143078905592,1060.5239331520431,2212.492679838962,NA,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,2,707.2614375609146,1130.6243232313814,2207.1097976461115,112.04265330817299,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,3,747.7392801091494,1131.3936467334158,2191.831821778691,111.18049757565858,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,4,748.282431467627,1177.2935820354128,2168.0947883836484,111.28618365773634,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,5,748.8391122892134,1181.2387725184776,2131.131285143911,112.2327182034641,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,6,765.3095630007808,1183.6174395946898,2134.0321726430743,114.05163143336134,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,7,766.3192875434975,1204.3237358454671,2106.009616071602,116.37292877694722,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,8,694.7871113504467,1242.3798125914109,2108.0217857313464,117.6112619719674,127.49888328847803,a,voiceless,coronal
it01,it01-004,pata,9,610.8328868273733,1244.7874944205487,2112.7623010688912,117.67348295209548,127.49888328847803,a,voiceless,coronal
it01,it01-005,boco,1,457.9059842306557,895.3591163427809,2324.1864831815033,124.31629263283172,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,2,482.90203312700754,901.5451887606209,2340.9435109097253,115.18273190461558,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,3,528.1437731490482,893.4833966959552,2346.709680582651,113.31504545885593,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,4,541.267339784951,901.5762283598323,2313.503509047164,113.9443812389851,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,5,552.0547216903408,906.7570374145333,2244.535541995075,114.75096695052763,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,6,557.4512318863235,920.3424865277228,2179.679805861212,116.2486935615874,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,7,557.5276549271866,931.7210455929775,2083.3541450748476,116.99897469973962,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,8,548.8133082141477,938.7001162281592,1960.4637766547062,117.50933141947856,132.3331028787518,o,voiceless,velar
it01,it01-005,boco,9,477.25311670637274,940.3828303573243,1839.7131673502108,118.53592259403054,132.3331028787518,o,voiceless,velar
it01,it01-006,podo,1,489.9867264309286,869.0117494803478,2340.0285630914523,117.59722255431579,125.2486738898071,o,voiced,coronal
it01,it01-006,podo,2,539.9085464833992,875.0687661077363,2309.793595264374,113.3633454530041,125.2486738898071,o,voiced,coronal
it01,it01-006,podo,3,547.7733747394147,861.535308682729,2300.557857841549,112.17328654711237,125.2486738898071,o,voiced,coronal
